,id,name,neighborhood_overview,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price_$,minimum_nights,maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,xgb_predict_avg,rf_predict_avg
1893,921483007748968828,Home in Antwerpen · 1 bedroom · 2 beds · 1 bath,,368531957,a few days or more,33%,100%,f,1,3,,Deurne Noord,,51.23395962078199,4.443590886475319,Entire home,Entire home/apt,4,,1 bath,,2.0,[],120.0,1,1125,1125,2,2,0,2023-10-09,2023-10-22,5.0,5.0,5.0,5.0,5.0,4.5,4.0,t,1,1,0,0,0.75,5.0,5.0
1894,921610128872717162,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,"Borgerhout is a neighborhood in Antwerp with a lively atmosphere and is known for its diverse community. The streets are lined with variety of shops, markets and restaurants, offering a range of international flavors and products. The neighborhood is home to numerous cultural and artistic initiatives, with art galleries, theaters and community centers showcasing local talent and fostering creativity. Borgerhout hosts street festivals and events throughout the year.",185765209,within a few hours,100%,82%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Borgerhout Intra Muros Noord,,51.21647316999654,4.430587984792044,Entire rental unit,Entire home/apt,1,,1.5 baths,,1.0,[],39.0,3,730,730,20,20,4,2023-06-29,2023-12-24,4.85,4.9,4.85,4.85,4.95,4.85,4.95,f,1,1,0,0,3.3,5.0,4.928571428571429
1895,921676686896807089,Home in Antwerpen · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,"Populaire typisch Antwerpse stijlvolle buurt, op 200m van de hippe restaurants en bars van de wijk Zuid, en dichtbij het historische centrum, direct te bereiken met de tram, auto,  deelfiets of een deel-stepje. Ook de deelauto Greenmobility, zonder parkeer- en laadkosten is een enorme aanrader.",76077597,within an hour,100%,97%,t,5,6,"Antwerpen, Vlaams Gewest, Belgium",Brederode,,51.20642932159391,4.398914142120877,Entire home,Entire home/apt,6,,1.5 baths,,2.0,[],493.0,1,365,365,8,8,0,2023-08-06,2023-10-22,4.88,4.63,4.75,4.63,5.0,4.88,4.5,f,5,5,0,0,1.67,5.0,5.0
1896,921770426083327819,Rental unit in Antwerpen · ★4.45 · 1 bedroom · 1 bath,,36623719,within a day,90%,89%,t,1,1,,Amandus - Atheneum,,51.221886391638215,4.425270621285318,Entire rental unit,Entire home/apt,2,,1 bath,,,[],91.0,2,365,365,20,20,2,2023-07-02,2023-12-10,4.45,4.7,4.47,4.95,4.75,3.9,4.35,f,1,1,0,0,3.35,5.0,5.0
1897,922200363512497010,Home in Antwerpen · ★4.59 · 3 bedrooms · 3 beds · 1 bath,"Explore Antwerp: A Fusion of Historical Charm and Modern Vibrancy<br /><br />In the heart of Flanders, Antwerp is a city where history and modernity intertwine, creating a neighborhood rich in culture and contemporary allure. Wander through cobblestone streets lined with medieval architecture, highlighted by the Gothic Cathedral of Our Lady, showcasing Peter Paul Rubens' masterpieces, as well as going though the lively Grote Markt, that with its ornate guild houses, offers a glimpse into the city's vibrant past.<br /><br />Antwerp's status as a fashion capital is evident in its trendy Fashion District, where chic boutiques and avant-garde designers reflect the city's stylish spirit. The Royal Academy of Fine Arts further adds to this fashionable ambiance. The city's parks and the Scheldt riverbanks provide tranquil green spaces, offering a peaceful escape from urban life.<br /><br />Meanwhile, the culinary and entertainment scenes in Antwerp are equally vibrant. For food enthusiasts, y",19485203,within an hour,100%,99%,t,3,4,"Antwerpen, Vlaams Gewest, Belgium",Historisch Centrum,,51.21916357660932,4.400079390206711,Entire home,Entire home/apt,6,,1 bath,,3.0,[],162.0,1,60,60,33,33,4,2023-07-17,2023-12-23,4.59,4.67,4.58,4.85,4.79,4.91,4.61,t,3,3,0,0,6.04,5.0,4.785714285714286
1898,922217461635192442,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 4 beds · 2 baths,,515237788,within an hour,100%,100%,f,1,1,,Theaterbuurt-Meir,,51.21279688735695,4.4095392188297176,Entire rental unit,Entire home/apt,4,,2 baths,,4.0,[],211.0,2,1125,1125,3,3,0,2023-08-07,2023-09-17,5.0,4.67,5.0,5.0,5.0,5.0,4.67,t,1,1,0,0,0.63,5.0,5.0
1899,922485689240325071,Rental unit in Antwerpen · 2 bedrooms · 1 bed · 1 bath,,6966957,within a day,100%,100%,f,1,1,,Borgerhout Intra Muros Zuid,,51.21156462162288,4.436017013887559,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],,2,19,19,2,2,1,2023-07-17,2023-12-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.37,5.0,5.0
1900,923028396839396315,Rental unit in Antwerpen · ★4.68 · 1 bedroom · 1 bed · 1 bath,Very central.,44108894,within an hour,100%,98%,t,2,2,"Antwerpen, Vlaams Gewest, Belgium",Theaterbuurt-Meir,,51.2133025,4.409570599999999,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],105.0,1,365,365,18,18,4,2023-07-09,2023-12-24,4.68,4.89,4.84,5.0,4.84,4.74,4.84,t,1,1,0,0,3.14,5.0,5.0
1901,923263563632483960,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,271708202,within an hour,100%,100%,f,1,1,,Stadspark,,51.210068780669374,4.408327735564849,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],130.0,30,365,365,2,2,1,2023-07-08,2023-12-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.35,5.0,5.0
1902,923606816339145380,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,"Antwerp is home to countless cultural, leisurely and business-related must-sees and is easily accessible through public transport or shared transport. The apartment is situated between parcs, at 15 minutes from the city center and the port, and at 30 minutes from the countryside.",269797426,within a few hours,100%,90%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Merksem - Heide,,51.25021419622306,4.452252205509823,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],75.0,5,365,365,6,6,0,2023-07-24,2023-11-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.15,5.0,5.0
1903,923669648522496932,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,3595639,within an hour,100%,100%,t,2,2,,Borgerhout Intra Muros Noord,,51.21611825819718,4.432387897042402,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],89.0,4,7,1125,2,2,0,2023-07-17,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1,1,0,0.37,5.0,5.0
1904,923746695600137235,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 2 beds · 1.5 shared baths,,42024170,within an hour,100%,99%,f,1,2,,Deurne Noord,,51.2351437250518,4.454571697498966,Private room in rental unit,Private room,2,,1.5 shared baths,,2.0,[],46.0,1,365,365,4,4,0,2023-06-29,2023-11-26,4.75,5.0,4.5,4.5,5.0,5.0,4.75,t,1,0,1,0,0.66,5.0,5.0
1905,924032900938021440,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 private bath,,522607632,within an hour,100%,97%,f,2,3,,Dam,,51.229918207596455,4.437943233972442,Private room in rental unit,Private room,2,,1 private bath,,2.0,[],46.0,2,365,365,2,2,0,2023-07-23,2023-08-31,4.5,4.0,4.0,5.0,5.0,4.0,4.5,f,2,1,1,0,0.38,5.0,5.0
1906,924411817798100799,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,"The loft is close to nice restaurants and bars,  not so far from the shopping area. Ideally to spend a quiet getaway with the family, or a fun trip with friends!",35960919,,,100%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Brederode,,51.203505309903655,4.400793818675548,Entire rental unit,Entire home/apt,4,,1.5 baths,,2.0,[],,2,365,365,3,3,0,2023-07-23,2023-08-06,5.0,5.0,5.0,5.0,5.0,4.67,4.67,t,1,1,0,0,0.57,5.0,5.0
1907,924664490230705538,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,,283277558,,,83%,f,1,2,,Centraal Station,,51.2168974,4.4272144,Private room in rental unit,Private room,1,,1 bath,,1.0,[],,4,365,365,4,4,0,2023-07-31,2023-08-27,4.75,4.75,4.75,4.75,4.5,5.0,4.5,f,1,0,1,0,0.8,5.0,5.0
1908,924714387600799100,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 5 beds · 1.5 baths,,200808726,within an hour,100%,100%,t,1,1,,Borgerhout Intra Muros Noord,,51.2162696,4.4310889,Entire rental unit,Entire home/apt,5,,1.5 baths,,5.0,[],160.0,2,1125,1125,21,21,3,2023-07-16,2023-12-17,4.86,4.86,4.86,4.86,4.9,4.48,4.9,f,1,1,0,0,3.82,5.0,5.0
1909,925083654885960694,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,"Een levendige buurt met alles wat je nodig hebt voor een geslaagd verblijf, op wandelafstand. Restaurants, café's, supermarkten (ook open op zon- en feestdagen!), een gloednieuw park, de Schelde en haar schitterende kaaien, galerijen en musea.",9189520,within an hour,100%,96%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Zuid,,51.205355,4.387896599999999,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],89.0,2,1125,1125,18,18,3,2023-08-08,2023-12-24,5.0,4.94,5.0,4.94,5.0,4.83,5.0,f,1,1,0,0,3.8,5.0,4.833333333333333
1910,925390140221805231,Home in Antwerpen · ★4.86 · 4 bedrooms · 5 beds · 1 bath,"The neighbourhood is very nice, with many shops, restaurants and cafes.<br /> There are also parks with playgrounds for children... Not far from the station and 10 minutes from the center by bus or tram.",137628334,within an hour,100%,100%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Oud - Berchem,,51.19654821343208,4.4195495545864105,Entire home,Entire home/apt,6,,1 bath,,5.0,[],119.0,3,1125,1125,14,14,3,2023-08-05,2023-12-26,4.86,5.0,4.93,4.86,5.0,4.71,4.93,f,1,1,0,0,2.9,5.0,5.0
1911,925925921322747207,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Antwerpen City Center,523057614,within a day,50%,90%,f,1,2,"Antwerpen, Vlaams Gewest, Belgium",Linkeroever,,51.224131,4.3871044,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],104.0,1,30,1125,3,3,0,2023-07-29,2023-08-16,4.67,4.33,5.0,5.0,5.0,5.0,4.33,f,1,1,0,0,0.59,5.0,5.0
1912,926137409958787245,Rental unit in Antwerpen · ★4.86 · 3 bedrooms · 3 beds · 1.5 baths,,465776254,within an hour,100%,99%,t,2,2,,Deurne Noord,,51.23296973286692,4.452655223263408,Entire rental unit,Entire home/apt,5,,1.5 baths,,3.0,[],110.0,2,365,1125,42,42,4,2023-07-06,2023-12-24,4.86,4.9,4.93,4.93,5.0,4.69,4.76,f,2,2,0,0,7.2,5.0,4.9375
1913,926149221246475681,Rental unit in Antwerpen · ★4.31 · 1 bedroom · 2 beds · 1 bath,,1450666,within a day,79%,75%,f,2,11,,Haringrode,,51.20761767480332,4.420626989981174,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],121.0,1,365,365,13,13,1,2023-07-22,2023-12-14,4.31,4.46,4.31,4.54,4.69,4.08,4.31,f,1,1,0,0,2.45,5.0,5.0
1914,926578003305006014,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,,121313264,within an hour,100%,92%,f,1,1,,Sint-Andries,,51.21505103676591,4.39741026610136,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],120.0,2,7,1125,7,7,1,2023-07-30,2023-12-10,5.0,5.0,4.57,4.86,5.0,5.0,5.0,f,1,1,0,0,1.39,5.0,5.0
1915,926594827262816044,Guesthouse in Antwerpen · 1 bedroom · 1 bed · 1 shared bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.2250637,4.4066228,Private room in guesthouse,Private room,1,,1 shared bath,,1.0,[],50.0,2,30,1125,1,1,0,2023-08-05,2023-08-05,3.0,3.0,2.0,5.0,4.0,5.0,3.0,t,32,1,31,0,0.21,1.0,1.0
1916,926642183279308498,Guesthouse in Antwerpen · ★4.29 · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.2250637,4.4066228,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],65.0,2,30,1125,7,7,0,2023-07-07,2023-08-27,4.29,4.29,4.57,5.0,4.57,5.0,4.57,t,32,1,31,0,1.21,5.0,5.0
1917,926662010717329671,Guesthouse in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.22619008093975,4.406358983242563,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],50.0,2,30,1125,5,5,0,2023-07-24,2023-08-27,4.6,4.6,4.6,5.0,4.8,4.6,4.6,t,32,1,31,0,0.96,5.0,5.0
1918,926710227889291974,Guesthouse in Antwerpen · ★4.33 · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most popular Belgian shopping street (‘Meir’), and the old harbor area which became one of the most trendy parts of the city. Within approximately 1km walking you find cozy and romantic squares, Antwerp’s most popular museums, trendy shops, cheap to 3-star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.22593973957032,4.405700653298596,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],35.0,2,30,1125,3,3,0,2023-07-12,2023-08-13,4.33,4.0,4.0,4.67,4.67,4.67,4.0,t,32,1,31,0,0.53,5.0,5.0
1919,927255372628124288,Guesthouse in Antwerpen · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.226187895086085,4.406373729694786,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],35.0,2,30,1125,2,2,0,2023-07-15,2023-07-24,4.5,5.0,5.0,5.0,5.0,3.5,4.5,t,32,1,31,0,0.36,5.0,5.0
1920,927479513150114586,Rental unit in Antwerpen · ★4.92 · 2 bedrooms · 2 beds · 1 bath,,522607632,within an hour,100%,97%,f,2,3,,Dam,,51.23026684924038,4.43804392447004,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],110.0,1,14,14,12,12,1,2023-07-23,2023-12-10,4.92,4.92,4.83,5.0,5.0,4.92,4.67,f,2,1,1,0,2.28,5.0,5.0
1921,927639569652343346,Condo in Antwerpen · ★5.0 · 2 bedrooms · 3 beds · 1 bath,,33347760,within an hour,100%,83%,f,1,1,,Borgerhout Extra Muros,,51.21073394877342,4.44786950260396,Entire condo,Entire home/apt,3,,1 bath,,3.0,[],115.0,5,500,500,5,5,0,2023-08-13,2023-11-12,5.0,5.0,4.8,5.0,5.0,4.4,4.8,f,1,1,0,0,1.09,5.0,5.0
1922,927986071762695263,Guesthouse in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,,46395835,,,99%,f,32,32,,Universiteitsbuurt,,51.22622005715917,4.405877452857247,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],50.0,2,30,1125,3,3,0,2023-07-30,2023-08-27,4.67,4.67,4.67,4.33,5.0,5.0,4.33,t,32,1,31,0,0.6,5.0,5.0
1923,928061043593662992,Guesthouse in Antwerpen · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.22455328159661,4.406032497148953,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],35.0,2,30,1125,1,1,0,2023-08-26,2023-08-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,32,1,31,0,0.24,5.0,5.0
1924,928067968325029942,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,50587003,within a day,100%,71%,t,2,2,,Theaterbuurt-Meir,,51.21431784766069,4.411793511102606,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],62.0,13,365,365,1,1,0,2023-09-24,2023-09-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.32,5.0,4.0
1925,928070873354155325,Guesthouse in Antwerpen · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.22601775739237,4.407877956613811,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],35.0,2,30,1125,2,2,0,2023-07-31,2023-08-26,4.0,4.5,4.5,5.0,5.0,4.0,3.5,t,32,1,31,0,0.4,5.0,5.0
1926,928078756388877507,Guesthouse in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.22459335025471,4.405710416543225,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],35.0,2,30,1125,4,4,0,2023-07-15,2023-09-01,4.75,5.0,5.0,4.75,5.0,4.75,5.0,t,32,1,31,0,0.72,5.0,5.0
1927,928154870649606666,Guesthouse in Antwerpen · 1 bedroom · 1 bed · 1 bath,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,99%,f,32,32,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.224753950056936,4.407265494614467,Private room in guesthouse,Private room,1,,1 bath,,1.0,[],35.0,2,30,1125,2,2,0,2023-07-13,2023-08-20,4.0,4.5,5.0,4.5,5.0,4.0,3.5,t,32,1,31,0,0.36,4.0,5.0
